task_id,expected_segment_count,returned_segment_count,completed_segment_count,complete,original_entry_time_tth_seconds,java_release_time_tth_seconds,scheduled_pre_release_wait_seconds,source_wait_seconds,network_time_seconds,total_system_time_seconds,observed_original_entry_seconds,observed_java_release_seconds,observed_source_wait_seconds,observed_network_time_seconds
174,2,2,2,True,7892.495939999997,267.2039999999979,7625.291939999999,7.25,259.9539999999979,7892.495939999997,7892.495939999997,267.2039999999979,7.25,259.9539999999979
175,2,2,2,True,11763.032790000001,241.63728000000083,11521.39551,0.25,241.38728000000083,11763.032790000001,11763.032790000001,241.63728000000083,0.25,241.38728000000083
176,2,2,2,True,8472.103029999998,252.10399999999754,8219.99903,2.75,249.35399999999754,8472.103029999998,8472.103029999998,252.10399999999754,2.75,249.35399999999754
177,2,2,2,True,8167.899520000001,249.15400000000045,7918.74552,5.0,244.15400000000045,8167.899520000001,8167.899520000001,249.15400000000045,5.0,244.15400000000045
178,2,2,2,True,8469.636479999996,252.30399999999645,8217.33248,3.0,249.30399999999645,8469.636479999996,8469.636479999996,252.30399999999645,3.0,249.30399999999645
179,2,2,2,True,9956.316190000001,240.25400000000081,9716.06219,1.25,239.00400000000081,9956.316190000001,9956.316190000001,240.25400000000081,1.25,239.00400000000081
180,2,2,2,True,5491.517589999998,276.9539999999979,5214.56359,9.5,267.4539999999979,5491.517589999998,5491.517589999998,276.9539999999979,9.5,267.4539999999979
181,2,2,2,True,7257.96623,244.5540000000001,7013.41223,3.5,241.0540000000001,7257.96623,7257.96623,244.5540000000001,3.5,241.0540000000001
182,2,2,2,True,7865.17618,254.65400000000045,7610.52218,7.5,247.15400000000045,7865.17618,7865.17618,254.65400000000045,7.5,247.15400000000045
183,2,2,2,True,11746.10952,238.25400000000081,11507.85552,0.5,237.75400000000081,11746.10952,11746.10952,238.25400000000081,0.5,237.75400000000081
184,2,2,2,True,9587.788509999998,206.40399999999863,9381.38451,3.25,203.15399999999863,9587.788509999998,9587.788509999998,206.40399999999863,3.25,203.15399999999863
185,2,2,2,True,7177.515759999998,206.80399999999827,6970.71176,3.75,203.05399999999827,7177.515759999998,7177.515759999998,206.80399999999827,3.75,203.05399999999827
186,2,2,2,True,8411.11418,240.5540000000001,8170.56018,3.25,237.3040000000001,8411.11418,8411.11418,240.5540000000001,3.25,237.3040000000001
187,2,2,2,True,10805.466190000001,237.40400000000045,10568.06219,1.0,236.40400000000045,10805.466190000001,10805.466190000001,237.40400000000045,1.0,236.40400000000045
188,2,2,2,True,10203.749510000001,241.00400000000081,9962.74551,1.5,239.50400000000081,10203.749510000001,10203.749510000001,241.00400000000081,1.5,239.50400000000081
189,2,2,2,True,8399.44752,239.5540000000001,8159.89352,3.5,236.0540000000001,8399.44752,8399.44752,239.5540000000001,3.5,236.0540000000001
190,2,2,2,True,9602.1329,247.40400000000045,9354.7289,3.5,243.90400000000045,9602.1329,9602.1329,247.40400000000045,3.5,243.90400000000045
191,2,2,2,True,9536.22045,251.00400000000081,9285.21645,3.75,247.25400000000081,9536.22045,9536.22045,251.00400000000081,3.75,247.25400000000081
192,2,2,2,True,9531.383619999997,258.85399999999754,9272.52962,4.0,254.85399999999754,9531.383619999997,9531.383619999997,258.85399999999754,4.0,254.85399999999754
193,2,2,2,True,6361.9469199999985,239.7039999999979,6122.242920000001,3.0,236.7039999999979,6361.9469199999985,6361.9469199999985,239.7039999999979,3.0,236.7039999999979
194,2,2,2,True,6357.844989999998,240.7039999999979,6117.14099,3.25,237.4539999999979,6357.844989999998,6357.844989999998,240.7039999999979,3.25,237.4539999999979
195,2,2,2,True,6366.561729999998,254.75399999999718,6111.80773,3.5,251.25399999999718,6366.561729999998,6366.561729999998,254.75399999999718,3.5,251.25399999999718
196,2,2,2,True,6362.472659999998,255.75399999999718,6106.71866,3.75,252.00399999999718,6362.472659999998,6362.472659999998,255.75399999999718,3.75,252.00399999999718
197,2,2,2,True,6344.046919999997,242.2039999999979,6101.842919999999,4.0,238.2039999999979,6344.046919999997,6344.046919999997,242.2039999999979,4.0,238.2039999999979
198,2,2,2,True,6339.944989999998,243.2039999999979,6096.74099,4.25,238.9539999999979,6339.944989999998,6339.944989999998,243.2039999999979,4.25,238.9539999999979
199,2,2,2,True,6262.679549999997,244.2039999999979,6018.475549999999,4.5,239.7039999999979,6262.679549999997,6262.679549999997,244.2039999999979,4.5,239.7039999999979
200,2,2,2,True,6271.358209999997,258.2539999999972,6013.1042099999995,4.75,253.50399999999718,6271.358209999997,6271.358209999997,258.2539999999972,4.75,253.50399999999718
201,2,2,2,True,6199.6415499999985,245.2039999999979,5954.437550000001,5.0,240.2039999999979,6199.6415499999985,6199.6415499999985,245.2039999999979,5.0,240.2039999999979
202,2,2,2,True,4930.052059999998,222.7039999999979,4707.34806,9.75,212.9539999999979,4930.052059999998,4930.052059999998,222.7039999999979,9.75,212.9539999999979
203,2,2,2,True,9949.187729999998,193.00399999999718,9756.18373,0.5,192.50399999999718,9949.187729999998,9949.187729999998,193.00399999999718,0.5,192.50399999999718
204,2,2,2,True,7269.171049999999,215.65399999999863,7053.51705,7.75,207.90399999999863,7269.171049999999,7269.171049999999,215.65399999999863,7.75,207.90399999999863
205,2,2,2,True,4875.070379999997,224.30399999999827,4650.766379999999,10.0,214.30399999999827,4875.070379999997,4875.070379999997,224.30399999999827,10.0,214.30399999999827
206,2,2,2,True,4868.888429999997,223.50399999999718,4645.38443,10.25,213.25399999999718,4868.888429999997,4868.888429999997,223.50399999999718,10.25,213.25399999999718
207,2,2,2,True,11770.439940000002,226.2752100000016,11544.16473,0.0,226.2752100000016,11770.439940000002,11770.439940000002,226.2752100000016,0.0,226.2752100000016
208,2,2,2,True,4870.615869999998,227.90399999999863,4642.711869999999,10.5,217.40399999999863,4870.615869999998,4870.615869999998,227.90399999999863,10.5,217.40399999999863
209,2,2,2,True,11202.7516,261.0060400000002,10941.74556,0.75,260.2560400000002,11202.7516,11202.7516,261.0060400000002,0.75,260.2560400000002
210,2,2,2,True,6099.386479999996,258.05399999999645,5841.332479999999,5.25,252.80399999999645,6099.386479999996,6099.386479999996,258.05399999999645,5.25,252.80399999999645
211,2,2,2,True,4869.382309999999,229.33721999999943,4640.04509,10.75,218.58721999999943,4869.382309999999,4869.382309999999,229.33721999999943,10.75,218.58721999999943
212,2,2,2,True,9093.331520000002,254.15334000000075,8839.17818,4.25,249.90334000000075,9093.331520000002,9093.331520000002,254.15334000000075,4.25,249.90334000000075
213,2,2,2,True,4920.869809999998,282.2039999999979,4638.66581,11.0,271.2039999999979,4920.869809999998,4920.869809999998,282.2039999999979,11.0,271.2039999999979
214,2,2,2,True,5736.382439999998,199.00399999999718,5537.37844,2.0,197.00399999999718,5736.382439999998,5736.382439999998,199.00399999999718,2.0,197.00399999999718
215,2,2,2,True,10883.942169999998,247.91517999999814,10636.02699,0.25,247.66517999999814,10883.942169999998,10883.942169999998,247.91517999999814,0.25,247.66517999999814
216,2,2,2,True,9681.78454,247.33284000000094,9434.4517,1.75,245.58284000000094,9681.78454,9681.78454,247.33284000000094,1.75,245.58284000000094
217,2,2,2,True,11179.664219999997,246.30399999999645,10933.36022,1.0,245.30399999999645,11179.664219999997,11179.664219999997,246.30399999999645,1.0,245.30399999999645
218,2,2,2,True,4861.948979999999,229.90399999999863,4632.044980000001,11.25,218.65399999999863,4861.948979999999,4861.948979999999,229.90399999999863,11.25,218.65399999999863
219,2,2,2,True,7576.63284,245.5540000000001,7331.07884,5.25,240.3040000000001,7576.63284,7576.63284,245.5540000000001,5.25,240.3040000000001
220,2,2,2,True,9683.013239999998,252.4539999999979,9430.55924,2.0,250.4539999999979,9683.013239999998,9683.013239999998,252.4539999999979,2.0,250.4539999999979
221,2,2,2,True,9671.92686,243.40400000000045,9428.52286,2.25,241.15400000000045,9671.92686,9671.92686,243.40400000000045,2.25,241.15400000000045
222,2,2,2,True,10877.538459999996,249.64160999999694,10627.89685,0.5,249.14160999999694,10877.538459999996,10877.538459999996,249.64160999999694,0.5,249.14160999999694
223,2,2,2,True,7584.82192,258.6162000000004,7326.20572,5.5,253.1162000000004,7584.82192,7584.82192,258.6162000000004,5.5,253.1162000000004
224,2,2,2,True,7585.914429999997,260.55399999999645,7325.360430000001,5.75,254.80399999999645,7585.914429999997,7585.914429999997,260.55399999999645,5.75,254.80399999999645
225,2,2,2,True,4851.831089999998,227.50399999999718,4624.327090000001,11.5,216.00399999999718,4851.831089999998,4851.831089999998,227.50399999999718,11.5,216.00399999999718
226,2,2,2,True,8476.804119999997,254.24053999999705,8222.56358,1.0,253.24053999999705,8476.804119999997,8476.804119999997,254.24053999999705,1.0,253.24053999999705
227,2,2,2,True,7582.381039999998,262.35399999999754,7320.027040000001,6.0,256.35399999999754,7582.381039999998,7582.381039999998,262.35399999999754,6.0,256.35399999999754
228,2,2,2,True,8466.029759999996,248.80399999999645,8217.22576,1.25,247.55399999999645,8466.029759999996,8466.029759999996,248.80399999999645,1.25,247.55399999999645
229,2,2,2,True,6061.69752,245.8040000000001,5815.89352,5.5,240.3040000000001,6061.69752,6061.69752,245.8040000000001,5.5,240.3040000000001
230,2,2,2,True,7283.267559999998,268.7039999999979,7014.5635600000005,8.0,260.7039999999979,7283.267559999998,7283.267559999998,268.7039999999979,8.0,260.7039999999979
231,2,2,2,True,7270.842850000001,257.65400000000045,7013.1888500000005,8.25,249.40400000000045,7270.842850000001,7270.842850000001,257.65400000000045,8.25,249.40400000000045
232,2,2,2,True,7279.996619999998,268.10399999999754,7011.8926200000005,8.5,259.60399999999754,7279.996619999998,7279.996619999998,268.10399999999754,8.5,259.60399999999754
233,2,2,2,True,7270.776180000001,260.2540000000008,7010.52218,8.75,251.50400000000081,7270.776180000001,7270.776180000001,260.2540000000008,8.75,251.50400000000081
234,2,2,2,True,6055.247600000002,247.354040000002,5807.89356,5.75,241.604040000002,6055.247600000002,6055.247600000002,247.354040000002,5.75,241.604040000002
235,2,2,2,True,11143.06593,237.65400000000045,10905.41193,1.25,236.40400000000045,11143.06593,11143.06593,237.65400000000045,1.25,236.40400000000045
236,2,2,2,True,7485.958559999999,209.80399999999827,7276.154560000001,6.25,203.55399999999827,7485.958559999999,7485.958559999999,209.80399999999827,6.25,203.55399999999827
237,2,2,2,True,9563.521049999998,198.00399999999718,9365.51705,2.5,195.50399999999718,9563.521049999998,9563.521049999998,198.00399999999718,2.5,195.50399999999718
238,2,2,2,True,4839.1173999999955,280.55399999999645,4558.563399999999,12.25,268.30399999999645,4839.1173999999955,4839.1173999999955,280.55399999999645,12.25,268.30399999999645
239,2,2,2,True,9610.453239999997,254.4539999999979,9355.99924,2.75,251.7039999999979,9610.453239999997,9610.453239999997,254.4539999999979,2.75,251.7039999999979
240,2,2,2,True,10695.99011,192.3040000000001,10503.68611,0.75,191.5540000000001,10695.99011,10695.99011,192.3040000000001,0.75,191.5540000000001
241,2,2,2,True,7111.983729999998,218.65399999999863,6893.3297299999995,9.0,209.65399999999863,7111.983729999998,7111.983729999998,218.65399999999863,9.0,209.65399999999863
242,2,2,2,True,7138.204970000001,263.2540000000008,6874.95097,9.25,254.00400000000081,7138.204970000001,7138.204970000001,263.2540000000008,9.25,254.00400000000081
243,2,2,2,True,9763.678369999998,194.80399999999827,9568.87437,0.75,194.05399999999827,9763.678369999998,9763.678369999998,194.80399999999827,0.75,194.05399999999827
244,2,2,2,True,6369.211729999997,247.2039999999979,6122.007729999999,4.0,243.2039999999979,6369.211729999997,6369.211729999997,247.2039999999979,4.0,243.2039999999979
245,2,2,2,True,6365.122659999997,248.2039999999979,6116.918659999999,4.25,243.9539999999979,6365.122659999997,6365.122659999997,248.2039999999979,4.25,243.9539999999979
246,2,2,2,True,6322.246919999998,210.2039999999979,6112.04292,4.5,205.7039999999979,6322.246919999998,6322.246919999998,210.2039999999979,4.5,205.7039999999979
247,2,2,2,True,6318.144989999997,211.2039999999979,6106.940989999999,4.75,206.4539999999979,6318.144989999997,6318.144989999997,211.2039999999979,4.75,206.4539999999979
248,2,2,2,True,6352.811729999998,251.2039999999979,6101.60773,5.0,246.2039999999979,6352.811729999998,6352.811729999998,251.2039999999979,5.0,246.2039999999979
249,2,2,2,True,6348.722659999998,252.2039999999979,6096.51866,5.25,246.9539999999979,6348.722659999998,6348.722659999998,252.2039999999979,5.25,246.9539999999979
250,2,2,2,True,6573.894979999997,196.2039999999979,6377.690979999999,1.0,195.2039999999979,6573.894979999997,6573.894979999997,196.2039999999979,1.0,195.2039999999979
251,2,2,2,True,6569.804809999998,197.2039999999979,6372.60081,1.25,195.9539999999979,6569.804809999998,6569.804809999998,197.2039999999979,1.25,195.9539999999979
252,2,2,2,True,6281.915949999999,214.2039999999979,6067.711950000001,5.5,208.7039999999979,6281.915949999999,6281.915949999999,214.2039999999979,5.5,208.7039999999979
253,2,2,2,True,6277.795559999999,215.2039999999979,6062.591560000001,5.75,209.4539999999979,6277.795559999999,6277.795559999999,215.2039999999979,5.75,209.4539999999979
254,2,2,2,True,6248.012869999999,216.2039999999979,6031.808870000001,6.0,210.2039999999979,6248.012869999999,6248.012869999999,216.2039999999979,6.0,210.2039999999979
255,2,2,2,True,6238.346219999998,217.2039999999979,6021.14222,6.25,210.9539999999979,6238.346219999998,6238.346219999998,217.2039999999979,6.25,210.9539999999979
256,2,2,2,True,6270.531549999998,257.2039999999979,6013.32755,6.5,250.7039999999979,6270.531549999998,6270.531549999998,257.2039999999979,6.5,250.7039999999979
257,2,2,2,True,6212.848219999998,258.2039999999979,5954.64422,6.75,251.4539999999979,6212.848219999998,6212.848219999998,258.2039999999979,6.75,251.4539999999979
258,2,2,2,True,6430.921089999998,198.2039999999979,6232.71709,1.5,196.7039999999979,6430.921089999998,6430.921089999998,198.2039999999979,1.5,196.7039999999979
259,2,2,2,True,4337.052099999997,229.7039999999979,4107.348099999999,12.5,217.2039999999979,4337.052099999997,4337.052099999997,229.7039999999979,12.5,217.2039999999979
260,2,2,2,True,4335.385359999998,230.7039999999979,4104.6813600000005,13.25,217.4539999999979,4335.385359999998,4335.385359999998,230.7039999999979,13.25,217.4539999999979
261,2,2,2,True,6359.388539999996,198.00399999999718,6161.384539999999,1.75,196.25399999999718,6359.388539999996,6359.388539999996,198.00399999999718,1.75,196.25399999999718
262,2,2,2,True,4292.615679999999,233.90399999999863,4058.7116800000003,13.5,220.40399999999863,4292.615679999999,4292.615679999999,233.90399999999863,13.5,220.40399999999863
263,2,2,2,True,4280.458609999998,232.30399999999827,4048.1546099999996,14.5,217.80399999999827,4280.458609999998,4280.458609999998,232.30399999999827,14.5,217.80399999999827
264,2,2,2,True,10246.67073,199.65400000000045,10047.01673,1.0,198.65400000000045,10246.67073,10246.67073,199.65400000000045,1.0,198.65400000000045
265,2,2,2,True,4333.864539999999,288.2039999999979,4045.6605400000008,14.75,273.4539999999979,4333.864539999999,4333.864539999999,288.2039999999979,14.75,273.4539999999979
266,2,2,2,True,4277.956479999997,232.50399999999718,4045.45248,15.75,216.75399999999718,4277.956479999997,4277.956479999997,232.50399999999718,15.75,216.75399999999718
267,2,2,2,True,11476.03084,230.8040000000001,11245.22684,0.0,230.8040000000001,11476.03084,11476.03084,230.8040000000001,0.0,230.8040000000001
268,2,2,2,True,11174.347150000001,230.1824800000013,10944.16467,0.25,229.9324800000013,11174.347150000001,11174.347150000001,230.1824800000013,0.25,229.9324800000013
269,2,2,2,True,4330.380959999997,286.35399999999754,4044.0269599999992,16.75,269.60399999999754,4330.380959999997,4330.380959999997,286.35399999999754,16.75,269.60399999999754
270,2,2,2,True,10905.42549,263.6716500000002,10641.75384,0.0,263.6716500000002,10905.42549,10905.42549,263.6716500000002,0.0,263.6716500000002
271,2,2,2,True,4280.018559999999,239.967349999999,4040.0512099999996,17.75,222.217349999999,4280.018559999999,4280.018559999999,239.967349999999,17.75,222.217349999999
272,2,2,2,True,5493.862149999999,254.77492999999959,5239.087219999999,6.0,248.77492999999959,5493.862149999999,5493.862149999999,254.77492999999959,6.0,248.77492999999959
273,2,2,2,True,6073.535260000002,234.74187000000165,5838.793390000001,7.0,227.74187000000165,6073.535260000002,6073.535260000002,234.74187000000165,7.0,227.74187000000165
274,2,2,2,True,8497.719929999996,259.05399999999645,8238.66593,4.5,254.55399999999645,8497.719929999996,8497.719929999996,259.05399999999645,4.5,254.55399999999645
275,2,2,2,True,4272.7918599999975,235.30399999999827,4037.4878599999993,18.75,216.55399999999827,4272.7918599999975,4272.7918599999975,235.30399999999827,18.75,216.55399999999827
276,2,2,2,True,7008.291330000002,271.7250400000012,6736.566290000001,6.5,265.2250400000012,7008.291330000002,7008.291330000002,271.7250400000012,6.5,265.2250400000012
277,2,2,2,True,4270.325389999996,235.50399999999718,4034.821389999999,19.75,215.75399999999718,4270.325389999996,4270.325389999996,235.50399999999718,19.75,215.75399999999718
278,2,2,2,True,4323.866749999997,290.0039999999972,4033.8627500000002,20.75,269.2539999999972,4323.866749999997,4323.866749999997,290.0039999999972,20.75,269.2539999999972
279,2,2,2,True,7290.536569999998,257.2039999999979,7033.3325700000005,3.75,253.4539999999979,7290.536569999998,7290.536569999998,257.2039999999979,3.75,253.4539999999979
280,2,2,2,True,10829.455189999999,197.40399999999863,10632.05119,0.25,197.15399999999863,10829.455189999999,10829.455189999999,197.40399999999863,0.25,197.15399999999863
281,2,2,2,True,11181.879729999997,251.31626999999753,10930.56346,0.5,250.81626999999753,11181.879729999997,11181.879729999997,251.31626999999753,0.5,250.81626999999753
282,2,2,2,True,10583.52149,254.29464999999982,10329.22684,1.5,252.79464999999982,10583.52149,10583.52149,254.29464999999982,1.5,252.79464999999982
283,2,2,2,True,9674.946519999996,247.05399999999645,9427.89252,1.25,245.80399999999645,9674.946519999996,9674.946519999996,247.05399999999645,1.25,245.80399999999645
284,2,2,2,True,4264.654339999999,237.80399999999827,4026.850340000001,21.0,216.80399999999827,4264.654339999999,4264.654339999999,237.80399999999827,21.0,216.80399999999827
285,2,2,2,True,6097.48285,270.7540000000008,5826.7288499999995,7.25,263.5040000000008,6097.48285,6097.48285,270.7540000000008,7.25,263.5040000000008
286,2,2,2,True,5489.733549999997,264.4539999999979,5225.279549999999,6.25,258.2039999999979,5489.733549999997,5489.733549999997,264.4539999999979,6.25,258.2039999999979
287,2,2,2,True,10872.62885,248.77333,10623.85552,0.5,248.27333,10872.62885,10872.62885,248.77333,0.5,248.27333
288,2,2,2,True,4259.853349999998,238.30399999999827,4021.5493499999993,21.75,216.55399999999827,4259.853349999998,4259.853349999998,238.30399999999827,21.75,216.55399999999827
289,2,2,2,True,7278.496559999998,258.60399999999754,7019.89256,4.0,254.60399999999754,7278.496559999998,7278.496559999998,258.60399999999754,4.0,254.60399999999754
290,2,2,2,True,4257.444499999998,238.50399999999718,4018.9405000000006,22.75,215.75399999999718,4257.444499999998,4257.444499999998,238.50399999999718,22.75,215.75399999999718
291,2,2,2,True,7266.115650000002,247.3704000000016,7018.74525,4.25,243.1204000000016,7266.115650000002,7266.115650000002,247.3704000000016,4.25,243.1204000000016
292,2,2,2,True,6686.534039999997,269.30399999999645,6417.23004,9.5,259.80399999999645,6686.534039999997,6686.534039999997,269.30399999999645,9.5,259.80399999999645
293,2,2,2,True,10864.089639999998,249.4539999999979,10614.63564,0.75,248.7039999999979,10864.089639999998,10864.089639999998,249.4539999999979,0.75,248.7039999999979
294,2,2,2,True,11155.9429,242.75400000000081,10913.1889,0.75,242.00400000000081,11155.9429,11155.9429,242.75400000000081,0.75,242.00400000000081
295,2,2,2,True,8745.29019,234.5540000000001,8510.73619,1.5,233.0540000000001,8745.29019,8745.29019,234.5540000000001,1.5,233.0540000000001
296,2,2,2,True,8460.64948,250.90400000000045,8209.74548,4.75,246.15400000000045,8460.64948,8460.64948,250.90400000000045,4.75,246.15400000000045
297,2,2,2,True,8459.4825,251.40400000000045,8208.0785,5.0,246.40400000000045,8459.4825,8459.4825,251.40400000000045,5.0,246.40400000000045
298,2,2,2,True,9048.90284,247.00400000000081,8801.89884,3.0,244.00400000000081,9048.90284,9048.90284,247.00400000000081,3.0,244.00400000000081
299,2,2,2,True,9595.049099999997,195.00399999999718,9400.0451,1.5,193.50399999999718,9595.049099999997,9595.049099999997,195.00399999999718,1.5,193.50399999999718
300,2,2,2,True,10794.891849999998,197.40399999999863,10597.48785,1.0,196.40399999999863,10794.891849999998,10794.891849999998,197.40399999999863,1.0,196.40399999999863
301,2,2,2,True,6946.22415,249.8040000000001,6696.42015,6.75,243.0540000000001,6946.22415,6946.22415,249.8040000000001,6.75,243.0540000000001
302,2,2,2,True,10785.321009999998,195.80399999999827,10589.51701,1.25,194.55399999999827,10785.321009999998,10785.321009999998,195.80399999999827,1.25,194.55399999999827
303,2,2,2,True,8395.715739999998,209.00399999999718,8186.711740000001,5.25,203.75399999999718,8395.715739999998,8395.715739999998,209.00399999999718,5.25,203.75399999999718
304,2,2,2,True,5444.57617,258.0540000000001,5186.52217,6.5,251.5540000000001,5444.57617,5444.57617,258.0540000000001,6.5,251.5540000000001
305,2,2,2,True,9583.587679999999,199.40399999999863,9384.18368,1.75,197.65399999999863,9583.587679999999,9583.587679999999,199.40399999999863,1.75,197.65399999999863
306,2,2,2,True,8395.35468,213.83749999999964,8181.517180000001,5.5,208.33749999999964,8395.35468,8395.35468,213.83749999999964,5.5,208.33749999999964
307,2,2,2,True,9575.825159999997,197.00399999999718,9378.82116,2.0,195.00399999999718,9575.825159999997,9575.825159999997,197.00399999999718,2.0,195.00399999999718
308,2,2,2,True,11114.57617,236.0540000000001,10878.52217,1.0,235.0540000000001,11114.57617,11114.57617,236.0540000000001,1.0,235.0540000000001
309,2,2,2,True,8434.440120000001,259.26856000000043,8175.171560000001,5.75,253.51856000000043,8434.440120000001,8434.440120000001,259.26856000000043,5.75,253.51856000000043
310,2,2,2,True,5076.7823899999985,203.40399999999863,4873.37839,2.25,201.15399999999863,5076.7823899999985,5076.7823899999985,203.40399999999863,2.25,201.15399999999863
311,2,2,2,True,6040.902970000001,268.0040000000008,5772.89897,7.5,260.5040000000008,6040.902970000001,6040.902970000001,268.0040000000008,7.5,260.5040000000008
312,2,2,2,True,5075.311409999998,204.5935099999988,4870.7179,2.5,202.0935099999988,5075.311409999998,5075.311409999998,204.5935099999988,2.5,202.0935099999988
313,2,2,2,True,9614.111,243.65400000000045,9370.457,2.25,241.40400000000045,9614.111,9614.111,243.65400000000045,2.25,241.40400000000045
314,2,2,2,True,5990.187609999997,222.00399999999718,5768.18361,7.75,214.25399999999718,5990.187609999997,5990.187609999997,222.00399999999718,7.75,214.25399999999718
315,2,2,2,True,7215.4256700000005,247.44035000000076,6967.98532,4.5,242.94035000000076,7215.4256700000005,7215.4256700000005,247.44035000000076,4.5,242.94035000000076
316,2,2,2,True,9907.8878,242.50400000000081,9665.3838,0.5,242.00400000000081,9907.8878,9907.8878,242.50400000000081,0.5,242.00400000000081
317,2,2,2,True,8698.78376,236.04038000000037,8462.74338,1.75,234.29038000000037,8698.78376,8698.78376,236.04038000000037,1.75,234.29038000000037
318,2,2,2,True,10499.82551,240.65400000000045,10259.17151,1.75,238.90400000000045,10499.82551,10499.82551,240.65400000000045,1.75,238.90400000000045
319,2,2,2,True,4251.019789999997,292.35399999999754,3958.665789999999,23.75,268.60399999999754,4251.019789999997,4251.019789999997,292.35399999999754,23.75,268.60399999999754
320,2,2,2,True,9896.808770000001,240.00400000000081,9656.80477,0.75,239.25400000000081,9896.808770000001,9896.808770000001,240.00400000000081,0.75,239.25400000000081
321,2,2,2,True,8704.950799999997,249.05399999999645,8455.8968,2.0,247.05399999999645,8704.950799999997,8704.950799999997,249.05399999999645,2.0,247.05399999999645
322,2,2,2,True,8402.73288,250.8040000000001,8151.9288799999995,6.0,244.8040000000001,8402.73288,8402.73288,250.8040000000001,6.0,244.8040000000001
323,2,2,2,True,8336.55856,216.40399999999863,8120.154560000001,6.25,210.15399999999863,8336.55856,8336.55856,216.40399999999863,6.25,210.15399999999863
324,2,2,2,True,8949.96419,243.40400000000045,8706.56019,3.25,240.15400000000045,8949.96419,8949.96419,243.40400000000045,3.25,240.15400000000045
325,2,2,2,True,6564.48084,263.2540000000008,6301.226839999999,9.75,253.50400000000081,6564.48084,6564.48084,263.2540000000008,9.75,253.50400000000081
326,2,2,2,True,4195.164309999998,295.9539999999979,3899.2103100000004,24.75,271.2039999999979,4195.164309999998,4195.164309999998,295.9539999999979,24.75,271.2039999999979
327,2,2,2,True,4128.347989999998,240.80399999999827,3887.54399,25.0,215.80399999999827,4128.347989999998,4128.347989999998,240.80399999999827,25.0,215.80399999999827
328,2,2,2,True,10422.617059999997,250.10399999999754,10172.51306,2.0,248.10399999999754,10422.617059999997,10422.617059999997,250.10399999999754,2.0,248.10399999999754
329,2,2,2,True,10993.21895,233.8040000000001,10759.41495,1.25,232.5540000000001,10993.21895,10993.21895,233.8040000000001,1.25,232.5540000000001
330,2,2,2,True,7105.287979999997,256.30399999999645,6848.983980000001,4.75,251.55399999999645,7105.287979999997,7105.287979999997,256.30399999999645,4.75,251.55399999999645
331,2,2,2,True,10632.18787,239.40400000000045,10392.78387,1.5,237.90400000000045,10632.18787,10632.18787,239.40400000000045,1.5,237.90400000000045
332,2,2,2,True,6380.6969199999985,258.4539999999979,6122.242920000001,10.0,248.4539999999979,6380.6969199999985,6380.6969199999985,258.4539999999979,10.0,248.4539999999979
333,2,2,2,True,6376.594989999998,259.4539999999979,6117.14099,10.25,249.2039999999979,6376.594989999998,6376.594989999998,259.4539999999979,10.25,249.2039999999979
334,2,2,2,True,6372.261729999998,260.4539999999979,6111.80773,10.5,249.9539999999979,6372.261729999998,6372.261729999998,260.4539999999979,10.5,249.9539999999979
335,2,2,2,True,6368.172659999998,261.4539999999979,6106.71866,10.75,250.7039999999979,6368.172659999998,6368.172659999998,261.4539999999979,10.75,250.7039999999979
336,2,2,2,True,6377.346919999996,275.5039999999972,6101.842919999999,11.0,264.5039999999972,6377.346919999996,6377.346919999996,275.5039999999972,11.0,264.5039999999972
337,2,2,2,True,6373.244989999997,276.5039999999972,6096.74099,11.25,265.2539999999972,6373.244989999997,6373.244989999997,276.5039999999972,11.25,265.2539999999972
338,2,2,2,True,6368.911729999998,277.5039999999972,6091.407730000001,11.5,266.0039999999972,6368.911729999998,6368.911729999998,277.5039999999972,11.5,266.0039999999972
339,2,2,2,True,6364.822659999998,278.5039999999972,6086.318660000001,11.75,266.7539999999972,6364.822659999998,6364.822659999998,278.5039999999972,11.75,266.7539999999972
340,2,2,2,True,6360.946919999997,279.5039999999972,6081.4429199999995,12.0,267.5039999999972,6360.946919999997,6360.946919999997,279.5039999999972,12.0,267.5039999999972
341,2,2,2,True,6304.644979999997,226.9539999999979,6077.690979999999,12.25,214.7039999999979,6304.644979999997,6304.644979999997,226.9539999999979,12.25,214.7039999999979
342,2,2,2,True,6356.844989999998,280.5039999999972,6076.340990000001,12.5,268.0039999999972,6356.844989999998,6356.844989999998,280.5039999999972,12.5,268.0039999999972
343,2,2,2,True,6300.554809999998,227.9539999999979,6072.60081,13.0,214.9539999999979,6300.554809999998,6300.554809999998,227.9539999999979,13.0,214.9539999999979
344,2,2,2,True,6623.211729999997,252.2039999999979,6371.007729999999,7.0,245.2039999999979,6623.211729999997,6623.211729999997,252.2039999999979,7.0,245.2039999999979
345,2,2,2,True,6581.915949999999,214.2039999999979,6367.711950000001,7.25,206.9539999999979,6581.915949999999,6581.915949999999,214.2039999999979,7.25,206.9539999999979
346,2,2,2,True,6620.122659999997,254.2039999999979,6365.918659999999,7.5,246.7039999999979,6620.122659999997,6620.122659999997,254.2039999999979,7.5,246.7039999999979
347,2,2,2,True,6578.795559999999,216.2039999999979,6362.591560000001,7.75,208.4539999999979,6578.795559999999,6578.795559999999,216.2039999999979,7.75,208.4539999999979
