cell_id,family,map,load_factor,speed_mps,scenario_index,seed,method,output_dir,spec_sha256,runner_sha256,cell_state,runner_status,normalized_status,error,full_population_complete,terminal_result_accepted,postprocessing_pending,TH,completion_rate,success_std_rate,success_paper_literal_rate,tht_D_min_seconds,tht_D_mean_seconds,tht_D_max_seconds,tht_native_min_seconds,tht_native_mean_seconds,tht_native_max_seconds,normalized_path,runner_status_path,workload_identity_sha256,raw_sha256,canonical_sha256,map_sha256,input_signature_sha256,raw_bag_count,segment_count,horizon_seconds,initial_failed_edge_count,affected_edge_count,affected_edges_json,fault_mapping_sha256,runner_status_sha256,normalized_sha256,binary_sha256,unfinished_raw_bag_count,completed_segment_count,active_inflight_grants_at_horizon,all_returned_native_fields_preserved,decision_trace_truncated,event_trace_truncated,full_lifecycle_trace_proof_claimed,merge_grant_lifecycle_complete,merge_grant_lifecycle_dropped_count,merge_grant_lifecycle_stored_count,merge_grant_structural_integrity_pass,native_active_state_integrity_pass,native_full_protocol_integrity_pass,pending_requests_at_horizon,short_history_is_full_path,terminal_state_quiescent,native_wall_seconds,orchestration_status,orchestration_record_path,orchestration_record_sha256,orchestration_wall_seconds,source_sha256,class_sha256
b_nanning_1x_v3p0_s257053_q00_tarau,base,nanning,1.0,3.0,0,257053,TARAU_DISTRIBUTED_2010_ADAPTED_ROUTE_ONLY,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v3p0_s257053_q00_tarau,6f2b2c3748519a7188888a734902bc5ed050b6d01db7bd82523f727cbecd9039,7bc4b52cc93ef08c3daf5f341fc915ec0db5b1226a14d76c332614cc4ee350ef,COMPLETE,COMPLETE,COMPLETE,NA,True,True,False,28506,1.0,0.8600294674805304,0.39405739142636637,41.334333333332324,1123.1676662517862,12683.988493333334,41.334333333332324,1111.6088084296903,12683.988493333334,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v3p0_s257053_q00_tarau\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v3p0_s257053_q00_tarau\runner_status.json,7fa47d853a7163a3aaada88066c98a85043b6f5de04dbf02b46ab202b19c2131,5234007890cfc4ee0eddb23e84cbe0bb4ab0289527dcaf08d96ca4273939a71f,a0620c17e84e34aec34c88a4c186fc41420d6a8da04fac48d841ba4610f57955,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,d39b2437998f91de8abc8b2a4c4cdfb2646c7796e84bfcb19772dfe01a153aae,28506,43604,98259,0,0,[],NA,0c49d302173203a0347d7a9d47c96e199aa84eb297d7eca778e1cfae2e3a413b,5c5145892733708e9edbc1c176c78e4f2dc20675ac012cf1ce18209685fbbc0f,38b07ddfbc661c5243ab62a4963d84514405a87b11afa41538a94a42d2665b20,0,43604,0,True,True,True,False,False,1266832,340197,True,True,False,0,False,True,76.41822380013764,COMPLETE,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\orchestration\20260907T103503Z_c3cdea603a\cells\b_nanning_1x_v3p0_s257053_q00_tarau\status.json,1e8b95a210fb0cafa45118136c0cea7258078ff9d886d003e0d6607d9dad3c32,164.18012118339539,,
b_nanning_1x_v3p0_s283303_q00_g31,base,nanning,1.0,3.0,0,283303,G31_S4_ADVERTISED_FAULT_REPAIR_V1,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v3p0_s283303_q00_g31,b22d7898399e357253cefbfd7858fcccb585be38e33e9fee3e34cccf858febef,7bc4b52cc93ef08c3daf5f341fc915ec0db5b1226a14d76c332614cc4ee350ef,COMPLETE,COMPLETE,COMPLETE,NA,True,True,False,28506,1.0,0.997614537290395,0.4113169157370378,41.334333333332324,582.3391339889846,4586.0081399999945,41.334333333332324,570.754920740078,4422.929583333331,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v3p0_s283303_q00_g31\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v3p0_s283303_q00_g31\runner_status.json,5223356733964d9c9120400240dad0ae1dd17f6b899b03998ab9e62c250d1f3a,0577ba30b935fb93319330a9292232457b4beef5b9d49490e6fa30168f2bc469,713293b6171fe66136f00ac1c90caae226727408d5431749c2afefa10255488f,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,def28a8887ad533f48513864364a6b870e6bff8d7f9b832d49eafef029f3b784,28506,43602,98259,0,0,[],NA,4d372ed92592db01e5f249867dbc099cd05f2996377780450c7b0b4aa5a04e8a,defdbe79b5600c00189cb8a4ea8df51dab13d8a83d0231c1245d462e1ef76694,38b07ddfbc661c5243ab62a4963d84514405a87b11afa41538a94a42d2665b20,0,43602,0,True,True,True,False,False,1128381,352071,True,True,False,0,False,True,59.34989299997687,COMPLETE,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\orchestration\20260907T103503Z_c3cdea603a\cells\b_nanning_1x_v3p0_s283303_q00_g31\status.json,b165017e3dd1acbf5c3646f8f7350f780256e1b666556b3975c519249dab4508,150.70191764831543,,
b_nanning_1x_v3p0_s283303_q00_hca,base,nanning,1.0,3.0,0,283303,HCA_TIME_LABEL_REPAIR_V3,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v3p0_s283303_q00_hca,47b9481d6c8822b16b862bc166e7e59510d01ff63e24bf8c200bb6f3100c5dc8,808e8605020dbb5459801643048f2b741849eb0f8c2c420253b27d8bc666873e,COMPLETE,complete,COMPLETE,NA,True,True,False,28506,1.0,0.6718936364274188,0.3801655791763138,41.00694999999541,4813.872911424016,57457.02115,42.0,302.27106574054585,884.0,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v3p0_s283303_q00_hca\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v3p0_s283303_q00_hca\runner_status.json,5223356733964d9c9120400240dad0ae1dd17f6b899b03998ab9e62c250d1f3a,0577ba30b935fb93319330a9292232457b4beef5b9d49490e6fa30168f2bc469,713293b6171fe66136f00ac1c90caae226727408d5431749c2afefa10255488f,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,def28a8887ad533f48513864364a6b870e6bff8d7f9b832d49eafef029f3b784,28506,43602,98259,0,0,[],NA,eedcac9d39191483dab61e67ce60b2f288b12cb7b17776baa71b06717097a784,d0d745b4cfab7008cb08646e910a6946a228679435f5aa7b2527dbe4472906cc,,0,43602,,,,,,,,,,,,,,,314.59416280011646,COMPLETE,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\orchestration\20260907T103503Z_c3cdea603a\cells\b_nanning_1x_v3p0_s283303_q00_hca\status.json,6d9f4dd8eea0a6421c3b12811b1f0fdb4b5f2118141e82aacf3b69933345b171,436.86646342277527,158ff68f987b8ad675770492e4b6b728947b0a6451c0ba418a024ccffc09d696,c9ced3952ef04ca2515979c936931f88da3dc43eee02a7daac9f582126a5310a
b_nanning_1x_v3p0_s283303_q00_dh,base,nanning,1.0,3.0,0,283303,FENG_DH_PAPER_SUITE_V6,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v3p0_s283303_q00_dh,e086bd4181002560acd8646938c10af101967bd49ecacffe74e41a18e23f1420,9c93676560b72984c630bd74c23a6e6f6e6114907a79977d06c1853d23f5d290,COMPLETE,COMPLETE,COMPLETE,NA,True,True,False,28506,1.0,0.8853925489370659,0.4028976355854908,48.203809999999066,1109.9787979040552,9456.436120000002,46.19999999999709,969.7695081737179,5427.800000000003,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v3p0_s283303_q00_dh\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v3p0_s283303_q00_dh\runner_status.json,5223356733964d9c9120400240dad0ae1dd17f6b899b03998ab9e62c250d1f3a,0577ba30b935fb93319330a9292232457b4beef5b9d49490e6fa30168f2bc469,713293b6171fe66136f00ac1c90caae226727408d5431749c2afefa10255488f,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,def28a8887ad533f48513864364a6b870e6bff8d7f9b832d49eafef029f3b784,28506,43602,98259,0,0,[],NA,24676d438c3763b5c167ae2008842866059d7e0f8b7721a192e07dac00c427ad,2998865a97c7438499ddcec5a18b071e99ed0f1d8f4eb1a29eb33d2f16d5c993,,0,43602,,,,,,,,,,,,,,,94.37634325027466,COMPLETE,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\orchestration\20260907T103503Z_c3cdea603a\cells\b_nanning_1x_v3p0_s283303_q00_dh\status.json,f7be8babd6019fb4171ea64617fa470053285e8b54b2ee82c8a20797e1f90a76,105.13925361633301,,
b_nanning_1x_v3p0_s283303_q00_tarau,base,nanning,1.0,3.0,0,283303,TARAU_DISTRIBUTED_2010_ADAPTED_ROUTE_ONLY,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v3p0_s283303_q00_tarau,d297b9266b5064dfa067cfc59444ee9cb31476bcacbeecb45e139316e78d4fd4,7bc4b52cc93ef08c3daf5f341fc915ec0db5b1226a14d76c332614cc4ee350ef,COMPLETE,COMPLETE,COMPLETE,NA,True,True,False,28506,1.0,0.8586964147898688,0.39412755209429595,41.334333333332324,1140.2264999300762,12732.49495666667,41.334333333332324,1128.7353163531684,12732.49495666667,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v3p0_s283303_q00_tarau\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v3p0_s283303_q00_tarau\runner_status.json,5223356733964d9c9120400240dad0ae1dd17f6b899b03998ab9e62c250d1f3a,0577ba30b935fb93319330a9292232457b4beef5b9d49490e6fa30168f2bc469,713293b6171fe66136f00ac1c90caae226727408d5431749c2afefa10255488f,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,def28a8887ad533f48513864364a6b870e6bff8d7f9b832d49eafef029f3b784,28506,43602,98259,0,0,[],NA,5e0638ca478aedfc4b1de38f45526664266b2df7219b971c8bd62d8f1f8b436e,716769a014f5e2e7953b1740c4173bc6a97e03ada2540aa99fe024afebbf525c,38b07ddfbc661c5243ab62a4963d84514405a87b11afa41538a94a42d2665b20,0,43602,0,True,True,True,False,False,1267056,340197,True,True,False,0,False,True,75.98174459999427,COMPLETE,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\orchestration\20260907T103503Z_c3cdea603a\cells\b_nanning_1x_v3p0_s283303_q00_tarau\status.json,e16cdba0d343bd21b7e6a65dbd254666cff4809c75c07d9e7ead2c7cd9dfaf7c,163.1907057762146,,
b_nanning_1x_v3p0_s308081_q00_g31,base,nanning,1.0,3.0,0,308081,G31_S4_ADVERTISED_FAULT_REPAIR_V1,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v3p0_s308081_q00_g31,8399f5307655e23016fbcf02ede2fb37d9e4f96dff24022ff294c59b2e6dd9d4,7bc4b52cc93ef08c3daf5f341fc915ec0db5b1226a14d76c332614cc4ee350ef,COMPLETE,COMPLETE,COMPLETE,NA,True,True,False,28506,1.0,0.9977197782922893,0.41114151406721394,41.334333333332324,576.9696155198903,4583.726806666666,41.334333333332324,565.3191830316423,4415.597003333332,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v3p0_s308081_q00_g31\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v3p0_s308081_q00_g31\runner_status.json,8ffc71a6ff769da5281078a9b6adfb3b6aff4678759b334cc33e491826f5a70f,070493ba75b9d8820124d5e3f5d4d5180398fb4d23401a6d4f7b88385643a5ad,1580a9cdd1e1cab7fc318d56dc805facc9dcbb3d8cf9a80bc8cb1a37228ab799,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,59e584b1a2425e5f0887e255e69d5177a896ed50b39045a29b78c78a083ff627,28506,43600,98259,0,0,[],NA,06d58b97c4dfb55bc26d4eb9b29ca9030ef62173726a6832f14e8be9959db495,b20d435ca5e8f8c8c57b5ae6b32f9be1f92f264633f5d44edde246937254d669,38b07ddfbc661c5243ab62a4963d84514405a87b11afa41538a94a42d2665b20,0,43600,0,True,True,True,False,False,1127972,352071,True,True,False,0,False,True,58.6236390999984,COMPLETE,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\orchestration\20260907T103503Z_c3cdea603a\cells\b_nanning_1x_v3p0_s308081_q00_g31\status.json,90f38b234be2994dc750ea339e70bc523edc508c1821f0a8c1cdef92e43f4823,149.669415473938,,
b_nanning_1x_v3p0_s308081_q00_hca,base,nanning,1.0,3.0,0,308081,HCA_TIME_LABEL_REPAIR_V3,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v3p0_s308081_q00_hca,286c8bb5d3f1aea5ab06d335b6039d2a00e6cd80acefbb0e47f9cc2c98017b39,808e8605020dbb5459801643048f2b741849eb0f8c2c420253b27d8bc666873e,COMPLETE,complete,COMPLETE,NA,True,True,False,28506,1.0,0.6695432540517786,0.3780256788044622,41.00694999999541,4857.480888691959,57740.02115,42.0,301.7771697186557,857.0,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v3p0_s308081_q00_hca\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v3p0_s308081_q00_hca\runner_status.json,8ffc71a6ff769da5281078a9b6adfb3b6aff4678759b334cc33e491826f5a70f,070493ba75b9d8820124d5e3f5d4d5180398fb4d23401a6d4f7b88385643a5ad,1580a9cdd1e1cab7fc318d56dc805facc9dcbb3d8cf9a80bc8cb1a37228ab799,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,59e584b1a2425e5f0887e255e69d5177a896ed50b39045a29b78c78a083ff627,28506,43600,98259,0,0,[],NA,9bf317a959817f0e2e05c85ef770df6b0d865793bd42404349ed86caddbb2a86,e1056a713582f13b24ec38ebd3f0e8be7f3691c0cb830010e80db45547e8c107,,0,43600,,,,,,,,,,,,,,,312.92732209991664,COMPLETE,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\orchestration\20260907T103503Z_c3cdea603a\cells\b_nanning_1x_v3p0_s308081_q00_hca\status.json,17b9992dad74ad30473478670d90e4eda747538ff9cfc63d81d782bffcc52d8b,438.8699405193329,158ff68f987b8ad675770492e4b6b728947b0a6451c0ba418a024ccffc09d696,c9ced3952ef04ca2515979c936931f88da3dc43eee02a7daac9f582126a5310a
b_nanning_1x_v3p0_s308081_q00_dh,base,nanning,1.0,3.0,0,308081,FENG_DH_PAPER_SUITE_V6,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v3p0_s308081_q00_dh,42654a23848ebe4eebe1ca9b21fae5cb0966a72f62680321252e98054978ee09,9c93676560b72984c630bd74c23a6e6f6e6114907a79977d06c1853d23f5d290,COMPLETE,COMPLETE,COMPLETE,NA,True,True,False,28506,1.0,0.8854276292710307,0.40293271591945556,48.21665999999823,1108.5994251404265,9440.436119999998,46.19999999999709,968.4730512874482,5438.399999999998,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v3p0_s308081_q00_dh\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v3p0_s308081_q00_dh\runner_status.json,8ffc71a6ff769da5281078a9b6adfb3b6aff4678759b334cc33e491826f5a70f,070493ba75b9d8820124d5e3f5d4d5180398fb4d23401a6d4f7b88385643a5ad,1580a9cdd1e1cab7fc318d56dc805facc9dcbb3d8cf9a80bc8cb1a37228ab799,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,59e584b1a2425e5f0887e255e69d5177a896ed50b39045a29b78c78a083ff627,28506,43600,98259,0,0,[],NA,a085cddcc1128ccfe988e58dddde6c3cb812971d1c7235928c897d13aaced1bd,aa95ff830882509de7bd1800445b7542e7899d354b3b663415bfce8c9a5242a5,,0,43600,,,,,,,,,,,,,,,89.416170835495,COMPLETE,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\orchestration\20260907T103503Z_c3cdea603a\cells\b_nanning_1x_v3p0_s308081_q00_dh\status.json,b40793bfe66b85c36702b43a6eb949922e5afdcd313a9019148467859e14e289,99.63758659362793,,
b_nanning_1x_v3p0_s308081_q00_tarau,base,nanning,1.0,3.0,0,308081,TARAU_DISTRIBUTED_2010_ADAPTED_ROUTE_ONLY,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v3p0_s308081_q00_tarau,ded8a7261ff84f075abc8f524b7e85587af164ca205559c1c61b25030cc89175,7bc4b52cc93ef08c3daf5f341fc915ec0db5b1226a14d76c332614cc4ee350ef,COMPLETE,COMPLETE,COMPLETE,NA,True,True,False,28506,1.0,0.8603101101522487,0.3940223110924016,41.334333333332324,1126.6584916193117,12025.28247333334,41.334333333332324,1115.1078410586113,12025.28247333334,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v3p0_s308081_q00_tarau\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v3p0_s308081_q00_tarau\runner_status.json,8ffc71a6ff769da5281078a9b6adfb3b6aff4678759b334cc33e491826f5a70f,070493ba75b9d8820124d5e3f5d4d5180398fb4d23401a6d4f7b88385643a5ad,1580a9cdd1e1cab7fc318d56dc805facc9dcbb3d8cf9a80bc8cb1a37228ab799,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,59e584b1a2425e5f0887e255e69d5177a896ed50b39045a29b78c78a083ff627,28506,43600,98259,0,0,[],NA,ce6caead12144e1eaf9b77a482d64b62a2a5172e04c441bcc1067c2829953b87,ed3d4bd73ed56e54a32cd09ed56be2a404338b57acb2b57fd6adf994d11bfd05,38b07ddfbc661c5243ab62a4963d84514405a87b11afa41538a94a42d2665b20,0,43600,0,True,True,True,False,False,1266912,340187,True,True,False,0,False,True,75.57259859982878,COMPLETE,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\orchestration\20260907T103503Z_c3cdea603a\cells\b_nanning_1x_v3p0_s308081_q00_tarau\status.json,18a5d1663a3b8a9b419766a53eaae7b8fdb6a8820fdc744e12d14053fcbf3969,163.16625595092773,,
b_nanning_1x_v3p0_s333667_q00_g31,base,nanning,1.0,3.0,0,333667,G31_S4_ADVERTISED_FAULT_REPAIR_V1,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v3p0_s333667_q00_g31,37480c8b1af009a866a2e59a09a1641ee7fe6098f174fcc566e7e2c9d9178d1a,7bc4b52cc93ef08c3daf5f341fc915ec0db5b1226a14d76c332614cc4ee350ef,COMPLETE,COMPLETE,COMPLETE,NA,True,True,False,28506,1.0,0.9975092962885007,0.4112116747351435,41.334333333332324,584.0699932908858,4584.363063333334,41.334333333332324,572.4223173831238,4416.233260000001,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v3p0_s333667_q00_g31\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v3p0_s333667_q00_g31\runner_status.json,07a594104489203cbea26f8a1f12a0d36421b70c77eec20adbf34a4d2a423a32,b04e19b0c5098b6b68990c27e4962994f2e0b57db1d3c00d362bdb62e99f2876,701aac26dbac72dc74c373c51642eae0ab199f0d96b4d74fdb5c70112d57b404,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,33774deab6841c03c4284679ad6439f922690c18939662c6270f9c64f626dba2,28506,43601,98259,0,0,[],NA,8ff599b9d7411b4bbcf079b7ce416e7288e991751f23cc13cc47d7e8ec64a640,b843dee4e898d4a33b804cf4ea9aba9af378e1b483ebfdb0bf1e03ed0e4fc6b3,38b07ddfbc661c5243ab62a4963d84514405a87b11afa41538a94a42d2665b20,0,43601,0,True,True,True,False,False,1128464,352056,True,True,False,0,False,True,58.70661590015516,COMPLETE,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\orchestration\20260907T103503Z_c3cdea603a\cells\b_nanning_1x_v3p0_s333667_q00_g31\status.json,86fe699c390e9dc5adaf478aeb63e0402a805dfe91d6cf9e0a5140bd6ff08577,150.69676113128662,,
b_nanning_1x_v3p0_s333667_q00_hca,base,nanning,1.0,3.0,0,333667,HCA_TIME_LABEL_REPAIR_V3,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v3p0_s333667_q00_hca,a2ecf2c4eae2540b49da7bc34192b0b86921628e68421f3e210535d72321d8fe,808e8605020dbb5459801643048f2b741849eb0f8c2c420253b27d8bc666873e,COMPLETE,complete,COMPLETE,NA,True,True,False,28506,1.0,0.6732617694520452,0.3802357398442433,41.088220000001456,4762.3918898846905,57212.727589999995,42.0,302.10232933417524,868.0,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v3p0_s333667_q00_hca\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v3p0_s333667_q00_hca\runner_status.json,07a594104489203cbea26f8a1f12a0d36421b70c77eec20adbf34a4d2a423a32,b04e19b0c5098b6b68990c27e4962994f2e0b57db1d3c00d362bdb62e99f2876,701aac26dbac72dc74c373c51642eae0ab199f0d96b4d74fdb5c70112d57b404,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,33774deab6841c03c4284679ad6439f922690c18939662c6270f9c64f626dba2,28506,43601,98259,0,0,[],NA,fda4b369efe337c86f032fd90be6e00e9f3904bef971ef5d29e819b6cb499b86,e29bf81eaf86376f127ab9dccfb27f5f2209cc050bd8fc77ec6640f7bec3e9ee,,0,43601,,,,,,,,,,,,,,,326.65365869994275,COMPLETE,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\orchestration\20260907T103503Z_c3cdea603a\cells\b_nanning_1x_v3p0_s333667_q00_hca\status.json,e28997bf5efc2eb3ade0f23bde0f3ac0adb9e6e33a1a0ccfa63c5775c5ab48db,448.40491580963135,158ff68f987b8ad675770492e4b6b728947b0a6451c0ba418a024ccffc09d696,c9ced3952ef04ca2515979c936931f88da3dc43eee02a7daac9f582126a5310a
b_nanning_1x_v3p0_s333667_q00_dh,base,nanning,1.0,3.0,0,333667,FENG_DH_PAPER_SUITE_V6,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v3p0_s333667_q00_dh,814c232a9aa23440e68810035c7a32d35b40e7af08942996b7ff9b71f2e27eff,9c93676560b72984c630bd74c23a6e6f6e6114907a79977d06c1853d23f5d290,COMPLETE,COMPLETE,COMPLETE,NA,True,True,False,28506,1.0,0.885532870272925,0.4027573142496317,48.203809999999066,1110.1210276100821,9456.236120000001,46.19999999999709,969.8270820178209,5421.200000000001,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v3p0_s333667_q00_dh\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v3p0_s333667_q00_dh\runner_status.json,07a594104489203cbea26f8a1f12a0d36421b70c77eec20adbf34a4d2a423a32,b04e19b0c5098b6b68990c27e4962994f2e0b57db1d3c00d362bdb62e99f2876,701aac26dbac72dc74c373c51642eae0ab199f0d96b4d74fdb5c70112d57b404,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,33774deab6841c03c4284679ad6439f922690c18939662c6270f9c64f626dba2,28506,43601,98259,0,0,[],NA,e78f8e00d220886e36fe0eedfd6a455b3a6042e8e51a0911f515a530bca15c55,a4f1d37439c4aa592c2ba4ea9b0a94ac71adb0c0bf0a4c19c6d8d7232f22c64e,,0,43601,,,,,,,,,,,,,,,87.62207841873169,COMPLETE,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\orchestration\20260907T103503Z_c3cdea603a\cells\b_nanning_1x_v3p0_s333667_q00_dh\status.json,a30b40bb19d2de735a3aa1e6ee36759a3f061b86b78d098d452a3a5b1ed47bc4,98.13095784187317,,
